"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3b-20199","3b","1","Ἀγασῖνος","500-475BC","1","-500","-475","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20200","3b","1","Ἀγασίστροτος","c.220-210BC","1","-220","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20201","3b","1","Ἀγασίων","c.172-150BC","1","-172","-150","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20202","3b","1","Ἀγασσιγίτων","c.230-210BC","1","-230","-210","local arch.","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20203","3b","3","Ἀγασσίδαμος","c.190-175BC","1","-190","-175","local arch.","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20204","3b","4","Ἀγασσίδαμος","c.150-125BC","1","-150","-125","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20205","3b","2","Ἀγασσίδαμος","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20206","3b","1","Ἀγασσίδαμος","iii/ii BC","1","-225","-175","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20207","3b","5","Ἀγασσίδαμος","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20208","3b","1","Ἀγγελῖνος","iv/iii BC","1","-325","-275","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-20209","3b","1","Ἀγέας","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20210","3b","2","Ἀγέας","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20211","3b","1","῾Αγείμων","C214-210BC","1","-214","-210","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20212","3b","1","῾Αγημώνδας","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20213","3b","1","῾Αγείσανδρος","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20214","3b","3","῾Αγείσανδρος","223BC","1","-223","-223","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20215","3b","4","῾Αγείσανδρος","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20216","3b","5","῾Αγείσανδρος","207BC","1","-207","-207","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20217","3b","2","῾Αγείσανδρος","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20218","3b","13","῾Αγεισίας","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20219","3b","14","῾Αγεισίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20220","3b","3","῾Αγεισίας","c.275-250BC","1","-275","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20221","3b","9","῾Αγεισίας","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-20222","3b","10","῾Αγεισίας","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-20223","3b","7","῾Αγεισίας","C235-225BC","1","-235","-225","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20224","3b","2","῾Αγεισίας","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20225","3b","4","῾Αγεισίας","c.250-245BC","1","-250","-245","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20226","3b","5","῾Αγεισίας","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20227","3b","6","῾Αγεισίας","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20228","3b","8","῾Αγεισίας","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20229","3b","11","῾Αγεισίας","c.220-210BC","1","-220","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20230","3b","12","῾Αγεισίας","c.220-210BC","1","-220","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20231","3b","1","῾Αγεισίας","iii-ii BC","1","-300","-200","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-20232","3b","3","῾Αγεισίλαος","c.235-230BC","1","-235","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20233","3b","6","῾Αγεισίλαος","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20234","3b","7","῾Αγεισίλαος","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20235","3b","1","῾Αγεισίλαος","c.250-245BC","1","-250","-245","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20236","3b","5","῾Αγεισίλαος","216BC","1","-216","-216","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20237","3b","8","῾Αγεισίλαος","206BC","1","-206","-206","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20238","3b","2","῾Αγεισίλαος","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20239","3b","4","῾Αγεισίλαος","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20240","3b","2","῾Αγεισίνικος","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20241","3b","4","῾Αγεισίνικος","c.200-175BC","1","-200","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20242","3b","1","῾Αγεισίνικος","352BC","1","-352","-352","fed. arch.","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20243","3b","3","῾Αγεισίνικος","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20244","3b","1","῾Αγεισίξενος","iii-ii BC","1","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20245","3b","1","῾Αγεισίππα","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20246","3b","6","῾Αγείσιππος","c.220-200BC","1","-220","-200","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20247","3b","1","῾Αγείσιππος","Fiii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20248","3b","2","῾Αγείσιππος","c.275-250BC","1","-275","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20249","3b","3","῾Αγείσιππος","s.iii BC","1","-250","-201","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20250","3b","8","῾Αγείσιππος","c.180-173BC","1","-180","-173","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20251","3b","4","῾Αγείσιππος","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20252","3b","5","῾Αγείσιππος","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20253","3b","7","῾Αγείσιππος","c.200BC","1","-200","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20254","3b","1","῞Αγεισις","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20255","3b","5","῾Αγεισις","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20256","3b","4","῾Αγεισις","iii BC","2","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20257","3b","2","῾Αγεισίς","ii-i BC","2","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20258","3b","1","῾Αγεισώ","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20259","3b","1","῾Αγείσων","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20260","3b","2","῾Αγείσων","C214-210BC","1","-214","-210","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-20261","3b","1","Ἀγέλαρχος","ii-i BC","1","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20262","3b","1","Ἀγεσίλαος","C245-240BC","1","-245","-240","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20263","3b","1","Ἀγέστρατος","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20264","3b","1","Ἀγέστροτος","s.iv BC","1","-350","-301","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20265","3b","2","Ἀγέστροτος","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20266","3b","2","῾Αγημώνδας","c.210-190BC","1","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20267","3b","1","῾Αγήσανδρος","v-iv BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20268","3b","5","῾Αγήσανδρος","i BC/i AD","1","-25","25","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20269","3b","2","῾Αγήσανδρος","413BC","1","-413","-413","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20270","3b","3","῾Αγήσανδρος","i BC-i AD","1","-100","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20271","3b","4","῾Αγήσανδρος","imp.","1","-31","310","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20272","3b","6","῾Αγήσανδρος","i BC/i AD","1","-25","25","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20273","3b","4","῾Αγησίας","125AD","1","125","125","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-20274","3b","1","῾Αγησίας","iv-iii BC","1","-400","-300","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20275","3b","2","῾Αγησίας","iii/ii BC","1","-225","-175","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20276","3b","3","῾Αγησίας","186BC","1","-186","-186","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-20277","3b","1","῾Αγησικρίτα","f.ii AD","2","101","150","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20278","3b","1","῾Αγησίλαος","ii-i BC","1","-200","-100","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20279","3b","1","῾Αγήσιον","iv BC","2","-400","-300","","LGPN_33165","Boiotia","","","0","0"
"V3b-20280","3b","1","῾Αγήσιππος","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20281","3b","2","῾Αγήσιππος","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20282","3b","2","῾Αγησίς","f.iv BC","2","-399","-350","","LGPN_33165","Boiotia","","","0","0"
"V3b-20283","3b","1","῾Αγησίς","v BC","2","-500","-400","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-20284","3b","4","῾Αγησις","hell.","2","-323","-31","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-20285","3b","3","῾Αγησίς","ii BC","2","-200","-100","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-20286","3b","1","῾Αγητορῖνος","v BC","1","-500","-400","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-20287","3b","5","Ἀγίας","209BC","1","-209","-209","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20288","3b","6","Ἀγίας","c.190-185BC","1","-190","-185","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20289","3b","3","Ἀγίας","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20290","3b","1","Ἀγίας","f.iii BC","1","-299","-250","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20291","3b","2","Ἀγίας","iii/ii BC","1","-225","-175","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20292","3b","7","Ἀγίας","imp.","1","-31","310","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20293","3b","4","Ἀγίας","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20294","3b","1","῏Αγις","ii-i BC","1","-200","-100","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20295","3b","1","Ἀγκμίδας","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20296","3b","1","Ἀγλαΐα","iv-iii BC","2","-400","-300","","LGPN_33132","Boiotia","Haliartos","","38.3667","23.1"
"V3b-20297","3b","1","Ἀγλαόδωρος","c.230-210BC","1","-230","-210","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20298","3b","1","῎Αγλαος","c.230-210BC","1","-230","-210","","LGPN_33165","Boiotia","","","0","0"
"V3b-20299","3b","1","Ἀγλαοφαΐδας","C250-225BC","1","-250","-225","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20300","3b","1","Ἀγλαώ","iii BC","2","-300","-200","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-20301","3b","1","Ἀγλάων","c.390-335BC","1","-390","-335","","LGPN_33165","Boiotia","","","0","0"
"V3b-20302","3b","9","Ἀγλάων","221BC","1","-221","-221","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20303","3b","10","Ἀγλάων","c.190-185BC","1","-190","-185","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20304","3b","11","Ἀγλάων","c.80BC","1","-80","-80","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-20305","3b","6","Ἀγλάων","s.iii BC","1","-250","-201","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20306","3b","8","Ἀγλάων","C235-225BC","1","-235","-225","local arch.","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-20307","3b","5","Ἀγλάων","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20308","3b","7","Ἀγλάων","c.237-230BC","1","-237","-230","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20309","3b","2","Ἀγλάων","hell.","1","-323","-31","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-20310","3b","3","Ἀγλάων","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20311","3b","4","Ἀγλάων","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20312","3b","1","῾Αγνίας","f.ii BC","1","-199","-150","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20313","3b","1","῾Αγνοσθένης","s.vi BC","1","-550","-501","","LGPN_33146","Boiotia","Mykalessos","","0","0"
"V3b-20314","3b","1","Ἀγριώνιος","iii-ii BC","1","-300","-200","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20315","3b","1","Ἀγχίαρος","290-280BC","1","-290","-280","","LGPN_33165","Boiotia","","","0","0"
"V3b-20316","3b","3","Ἀγχίαρος","c.230-220BC","1","-230","-220","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20317","3b","2","Ἀγχίαρος","c.272-270BC","1","-272","-270","","LGPN_33132","Boiotia","Haliartos","","38.3667","23.1"
"V3b-20318","3b","1","Ἀγχομενός","s.v BC","1","-450","-401","her.","LGPN_33165","Boiotia","","","0","0"
"V3b-20319","3b","1","῎Αγων","c.190BC","1","-190","-190","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20320","3b","1","Ἀγωνίπας","vi/v BC","1","-525","-475","","LGPN_33165","Boiotia","","","0","0"
"V3b-20321","3b","1","Ἀγώνιχος","C260-245BC","1","-260","-245","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-20322","3b","1","Ἀγωνοκλέα","iii BC","2","-300","-200","","LGPN_33165","Boiotia","","","0","0"
"V3b-20323","3b","1","῎Αδα","204BC","2","-204","-204","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-20324","3b","1","῾Αδίστα","hell.","2","-323","-31","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20325","3b","1","῞Αδων","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-20326","3b","1","Ἀείμναστος","c.100-90BC","1","-100","-90","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20327","3b","1","Ἀεσίμης","vi BC","1","-600","-500","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20328","3b","1","Ἀεσχρώνδας","v BC","1","-500","-400","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-20329","3b","1","Ἀθαμανίων","c.425-400BC","1","-425","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20330","3b","1","Ἀθαμάντιος","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-20331","3b","1","῎Αθαμβος","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-20332","3b","1","Ἀθανάδας","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20333","3b","1","Ἀθαναΐς","v/iv BC","2","-425","-375","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-20334","3b","2","Ἀθανίας","f.iii BC","1","-299","-250","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20335","3b","3","Ἀθανίας","c.250-245BC","1","-250","-245","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20336","3b","4","Ἀθανίας","c.245-220BC","1","-245","-220","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20337","3b","5","Ἀθανίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20338","3b","6","Ἀθανίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20339","3b","7","Ἀθανίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20340","3b","8","Ἀθανίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20341","3b","9","Ἀθανίας","c.120-110BC","1","-120","-110","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-20342","3b","1","Ἀθανίας","c.190-175BC","1","-190","-175","fed. arch.","LGPN_33165","Boiotia","","","0","0"
"V3b-20343","3b","25","Ἀθανίας","f.iii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20344","3b","26","Ἀθανίας","f.iii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20345","3b","27","Ἀθανίας","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20346","3b","28","Ἀθανίας","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20347","3b","29","Ἀθανίας","c.250-240BC","1","-250","-240","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20348","3b","30","Ἀθανίας","C250-225BC","1","-250","-225","local arch.","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20349","3b","31","Ἀθανίας","s.iii BC","1","-250","-201","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-20350","3b","32","Ἀθανίας","c.235-230BC","1","-235","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
